dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
8,Realism vs. Fantasy,44,Mortal Kombat (1995),22,Copycat (1995),B,clear,"Mortal Kombat (1995) contains significant fantastical elements and supernatural battles, placing it closer to the fantasy end of the spectrum. In contrast, Copycat (1995) focuses on a realistic crime thriller narrative with psychological depth, aligning more closely with realism.",fantastical action-adventure,realistic crime thriller,True
8,Realism vs. Fantasy,41,Richard III (1995),39,Clueless (1995),A,clear,"Option A, 'Richard III', adapts a historical play into a modern political drama, focusing on power struggles and social dynamics, which aligns closely with realism. Option B, 'Clueless', is a light-hearted teen comedy that, while offering some social commentary, is primarily focused on romantic and comedic elements, placing it closer to the fantasy end.",realistic political drama,light-hearted teen comedy,True
8,Realism vs. Fantasy,5,Father of the Bride Part II (1995),9,Sudden Death (1995),A,marginal,"Option A, 'Father of the Bride Part II', deals with relatable family dynamics and personal growth, leaning towards realism. Option B, 'Sudden Death', involves action and suspense with a terrorist threat, which is more fantastical and less grounded in everyday reality.",moderately realistic,somewhat fantastical,False
8,Realism vs. Fantasy,48,Pocahontas (1995),26,Othello (1995),B,clear,"Pocahontas, while based on historical figures, includes significant fictionalization and fantastical elements, placing it closer to the fantasy end of the spectrum. In contrast, Othello, being a dramatic adaptation of Shakespeare's work, focuses on human nature and societal issues, aligning more closely with realism.",moderately towards the fantasy end,closer to the realism end,True
8,Realism vs. Fantasy,1,Toy Story (1995),23,Assassins (1995),B,clear,"Toy Story is heavily rooted in fantasy, featuring anthropomorphic toys and magical elements, placing it closer to the low pole. Assassins, while an action-thriller, is more grounded in realism, focusing on human characters and real-world scenarios, positioning it closer to the high pole.",low pole - fantasy,mid-range - realistic,True
8,Realism vs. Fantasy,14,Nixon (1995),20,Money Train (1995),A,clear,"Option A, 'Nixon', is a biographical drama focusing on historical events and political commentary, aligning closely with realism. Option B, 'Money Train', while grounded in a real-world setting, incorporates elements of crime and thriller genres, which slightly detracts from its realism.",highly realistic,moderately realistic,True
8,Realism vs. Fantasy,13,Balto (1995),27,Now and Then (1995),B,marginal,"Balto, while based on a true story, includes anthropomorphized animals and magical elements, placing it closer to the fantasy end of the spectrum. In contrast, Now and Then focuses on human characters and real-life experiences, aligning more closely with realism.",near the low pole,closer to the high pole,True
8,Realism vs. Fantasy,6,Heat (1995),8,Tom and Huck (1995),A,clear,"Heat (1995) is a crime thriller that focuses on the gritty realism of criminal activities and law enforcement, making it more realistic. Tom and Huck, while grounded in historical settings, leans towards adventure and fantasy elements derived from its literary source, placing it closer to the fantasy end.",realistic crime drama,adventure with fantasy elements,True
8,Realism vs. Fantasy,10,GoldenEye (1995),24,Powder (1995),A,marginal,"Option A, 'GoldenEye', contains elements of espionage and action that are somewhat grounded in reality but also includes exaggerated plot points typical of the genre. Option B, 'Powder', involves a character with supernatural abilities, placing it more towards the fantasy end of the spectrum.",somewhat realistic with some fantastical elements,fantastical with supernatural elements,False
8,Realism vs. Fantasy,12,Dracula: Dead and Loving It (1995),7,Sabrina (1995),B,marginal,"Option A, 'Dracula: Dead and Loving It', is a comedic take on a classic supernatural story, placing it closer to the fantasy end of the spectrum. Option B, 'Sabrina', while a romantic comedy, deals with more realistic themes of love and personal growth, aligning it more closely with realism.",near the low pole,closer to the high pole,True
8,Realism vs. Fantasy,15,Cutthroat Island (1995),24,Powder (1995),B,marginal,"Option A, 'Cutthroat Island', while set in a historical context, includes fantastical elements typical of pirate adventures, placing it closer to the fantasy end. Option B, 'Powder', though featuring supernatural abilities, focuses more on social commentary and human relationships, aligning it more closely with realism.",near the low pole,closer to the high pole,True
8,Realism vs. Fantasy,16,Casino (1995),22,Copycat (1995),A,clear,"Option A, 'Casino', is a crime drama that focuses on real-world issues like corruption and the criminal underworld, aligning closely with realism. Option B, 'Copycat', while grounded in a real-world setting, incorporates elements of horror and mystery, which slightly pulls it towards the fantasy end of the spectrum.",strongly realistic,somewhat realistic,True
8,Realism vs. Fantasy,18,Four Rooms (1995),34,Babe (1995),B,marginal,"Four Rooms, while grounded in reality, features bizarre and outrageous events that lean towards the fantastical side. In contrast, Babe, though featuring anthropomorphic animals, focuses on themes of friendship and acceptance within a realistic farm setting, aligning more closely with realism.",somewhat fantastical,more realistic,False
8,Realism vs. Fantasy,28,Persuasion (1995),38,It Takes Two (1995),A,clear,"Persuasion (1995) is a drama that explores themes of love and societal norms, aligning more closely with realism. In contrast, It Takes Two (1995) involves a fantastical premise of identical twins switching lives, which leans towards fantasy.",realistic portrayal of societal norms,fantastical premise of twins switching lives,True
8,Realism vs. Fantasy,25,Leaving Las Vegas (1995),9,Sudden Death (1995),A,clear,"Option A, 'Leaving Las Vegas', focuses on real-life issues such as alcoholism and human relationships, aligning closely with realism. Option B, 'Sudden Death', while grounded in a real-world setting, leans towards action and thriller elements, which are less realistic compared to the social commentary found in Option A.",near the high pole,mid-range,True
8,Realism vs. Fantasy,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",24,Powder (1995),B,marginal,"The City of Lost Children leans more towards fantasy with its surreal and dystopian setting and plot involving dream-stealing. Powder also contains fantastical elements but focuses more on human relationships and societal reactions to the extraordinary, leaning slightly more towards realism.",fantastical and surreal,realistic with fantastical elements,True
8,Realism vs. Fantasy,2,Jumanji (1995),48,Pocahontas (1995),B,marginal,"Option A, 'Jumanji', involves a magical board game that brings a jungle to life, placing it firmly in the fantasy realm. Option B, 'Pocahontas', while an animated musical, attempts to tell a historical tale with some basis in real events, though it includes romanticized elements. Both have fantastical elements, but 'Pocahontas' leans slightly more towards realism due to its historical context.",fantastical adventure,historically inspired with fantasy,True
8,Realism vs. Fantasy,31,Dangerous Minds (1995),50,"Usual Suspects, The (1995)",A,marginal,"Dangerous Minds focuses on real-world issues such as education and social challenges, aligning closely with realism. The Usual Suspects, while grounded in crime and mystery, leans more towards a thriller narrative with complex plot twists that can be seen as less directly tied to social commentary.",realistic depiction of social issues,thriller with complex narrative,True
8,Realism vs. Fantasy,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),6,Heat (1995),A,marginal,"Shanghai Triad focuses on the gritty realities of 1930s Shanghai's criminal underworld, offering a deep dive into human nature and societal structures. Heat, while also grounded in realism, leans slightly more towards action and thriller elements, though still maintaining a strong focus on character dynamics and real-world crime.",strongly realistic,realistic with thriller elements,True
8,Realism vs. Fantasy,21,Get Shorty (1995),41,Richard III (1995),A,marginal,"Option A, 'Get Shorty', while grounded in a real-world setting, incorporates elements of comedy and crime that can be exaggerated for entertainment. Option B, 'Richard III', though set in a modern context, is an adaptation of a Shakespearean play, which tends to have heightened drama and less focus on social realism. However, both films lean towards realism over fantasy, with 'Get Shorty' having a slight edge due to its contemporary setting and commentary on the film industry.",moderately realistic,less realistic due to dramatic adaptation,False
8,Realism vs. Fantasy,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),38,It Takes Two (1995),A,clear,"Twelve Monkeys, despite its sci-fi elements, explores themes of mental health and societal collapse, grounding it more in realism. In contrast, It Takes Two is a light-hearted children's comedy with no significant social commentary, placing it firmly in the fantasy end of the spectrum.",somewhat realistic with social commentary,fantastical and light-hearted,True
8,Realism vs. Fantasy,36,Dead Man Walking (1995),6,Heat (1995),A,clear,"Dead Man Walking (Option A) is deeply rooted in realism, focusing on real-world issues like capital punishment and spiritual redemption. Heat (Option B), while grounded in real-life criminal activities, leans more towards stylized action and thriller elements, making it slightly less realistic.",highly realistic,somewhat realistic,True
8,Realism vs. Fantasy,35,Carrington (1995),8,Tom and Huck (1995),A,clear,"Option A, 'Carrington', is a biographical drama that focuses on real historical figures and their personal struggles within societal norms, aligning closely with realism. Option B, 'Tom and Huck', while based on a classic novel, leans more towards an adventurous and somewhat idealized portrayal of childhood, which is less grounded in social commentary.",grounded in real historical events and social commentary,adventure with elements of idealized childhood,True
8,Realism vs. Fantasy,42,Dead Presidents (1995),31,Dangerous Minds (1995),A,marginal,"Dead Presidents focuses on real-world issues such as racial discrimination and the aftermath of war, aligning closely with realism. Dangerous Minds also deals with social issues like education and race but through a slightly more inspirational lens, making it somewhat less grounded in harsh realities.",strongly realistic,moderately realistic,True
8,Realism vs. Fantasy,37,Across the Sea of Time (1995),43,Restoration (1995),A,clear,"Option A, 'Across the Sea of Time', leans towards realism due to its documentary style and focus on the immigrant experience, while Option B, 'Restoration', is more historical fiction with less emphasis on contemporary social commentary. The documentary aspect of Option A gives it a stronger claim to realism.",realistic documentary-drama,historical fiction,True
8,Realism vs. Fantasy,45,To Die For (1995),47,Seven (a.k.a. Se7en) (1995),A,marginal,"To Die For explores themes of media obsession and ambition through a realistic lens, while Seven incorporates a more fantastical premise with its serial killer narrative based on the seven deadly sins. Both films lean towards realism but To Die For slightly more so due to its focus on societal issues.",realistic portrayal of societal issues,psychological thriller with a fantastical premise,False
8,Realism vs. Fantasy,4,Waiting to Exhale (1995),12,Dracula: Dead and Loving It (1995),A,clear,"Option A, 'Waiting to Exhale', focuses on realistic themes of friendship, love, and empowerment among African-American women, aligning closely with realism. Option B, 'Dracula: Dead and Loving It', is a comedic horror spoof that heavily relies on fantastical elements and parodies of vampire lore, placing it closer to the fantasy end.",realistic portrayal of social issues,fantastical horror comedy,True
8,Realism vs. Fantasy,49,When Night Is Falling (1995),11,"American President, The (1995)",B,marginal,"Both films are primarily dramas with romantic elements, but 'The American President' includes more social and political commentary, making it slightly more realistic compared to 'When Night Is Falling', which focuses more on personal relationships without significant social issues.",moderately realistic,more realistic,True
8,Realism vs. Fantasy,40,"Cry, the Beloved Country (1995)",48,Pocahontas (1995),A,clear,"Option A, 'Cry, the Beloved Country', focuses on real-life issues such as apartheid and racial injustice, aligning closely with realism. In contrast, Option B, 'Pocahontas', is an animated musical with a romanticized and fictionalized historical narrative, leaning towards fantasy.",realistic portrayal of apartheid-era South Africa,fictionalized animated musical,True
8,Realism vs. Fantasy,44,Mortal Kombat (1995),50,"Usual Suspects, The (1995)",B,clear,"Mortal Kombat (1995) contains significant fantastical elements and supernatural battles, placing it closer to the fantasy end of the spectrum. In contrast, The Usual Suspects (1995) is a crime thriller with a complex narrative structure but remains grounded in realism, making it closer to the high pole of realism.",fantastical action-adventure,realistic crime thriller,True
8,Realism vs. Fantasy,46,How to Make an American Quilt (1995),18,Four Rooms (1995),A,clear,"Option A, 'How to Make an American Quilt', focuses on personal growth and social relationships within a realistic setting, aligning more closely with realism. Option B, 'Four Rooms', presents a series of surreal and comedic scenarios that lean towards the fantastical end of the spectrum.",realistic and socially reflective,fantastical and surreal,True
8,Realism vs. Fantasy,1,Toy Story (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),B,clear,"Toy Story is a fantasy animated film centered around anthropomorphic toys, placing it firmly at the low pole of realism. In contrast, Shanghai Triad is a crime drama set in historical Shanghai, exploring real-world themes of power and loyalty, positioning it closer to the high pole of realism.",low pole - fantasy,high pole - realism,True
8,Realism vs. Fantasy,10,GoldenEye (1995),28,Persuasion (1995),B,clear,"Option A, 'GoldenEye', contains fantastical elements typical of the action and adventure genres, while Option B, 'Persuasion', is an adaptation of a literary work that focuses on realistic human relationships and societal norms. 'Persuasion' leans more towards realism compared to 'GoldenEye'.",fantastical action-adventure,realistic drama,True
8,Realism vs. Fantasy,5,Father of the Bride Part II (1995),31,Dangerous Minds (1995),B,clear,"Option A, 'Father of the Bride Part II', focuses on family dynamics and personal growth within a comedic framework, lacking significant social commentary. Option B, 'Dangerous Minds', delves into societal issues such as education and racial inequality, aligning more closely with realism.",moderately towards the low pole,closer to the high pole,True
8,Realism vs. Fantasy,13,Balto (1995),50,"Usual Suspects, The (1995)",B,clear,"Balto, while based on a true story, is an animated adventure film with anthropomorphized animals, placing it closer to the fantasy end of the spectrum. In contrast, The Usual Suspects is a crime thriller grounded in human behavior and social dynamics, aligning more closely with realism.",near the low pole,closer to the high pole,True
8,Realism vs. Fantasy,14,Nixon (1995),42,Dead Presidents (1995),A,clear,"Option A, 'Nixon', is a biographical drama focusing on historical events and political commentary, aligning closely with realism. Option B, 'Dead Presidents', while dealing with social issues like race and poverty, incorporates elements of action and crime, which slightly pulls it away from pure realism.",strongly realistic,moderately realistic,True
8,Realism vs. Fantasy,15,Cutthroat Island (1995),8,Tom and Huck (1995),B,marginal,"Option A, 'Cutthroat Island', while set in a historical context, includes fantastical elements typical of pirate adventures, placing it closer to the fantasy end of the spectrum. Option B, 'Tom and Huck', though based on a classic literary work, still retains some fantastical elements but focuses more on realistic themes of friendship and coming-of-age, positioning it slightly closer to the realism pole than Option A.",near the low pole,closer to the middle,True
8,Realism vs. Fantasy,19,Ace Ventura: When Nature Calls (1995),33,Wings of Courage (1995),B,clear,"Option A, 'Ace Ventura: When Nature Calls', leans towards the fantasy side due to its comedic and exaggerated plot elements, while Option B, 'Wings of Courage', is more grounded in historical events and real-life figures, making it closer to the realism pole.",fantasy-oriented comedy,realistic biographical drama,True
8,Realism vs. Fantasy,16,Casino (1995),40,"Cry, the Beloved Country (1995)",B,clear,"Option A, 'Casino', while grounded in real-world events, focuses heavily on the criminal underworld and its dramatic conflicts, which can be seen as less socially critical compared to Option B. Option B, 'Cry, the Beloved Country', directly addresses the social issues of apartheid and racial injustice, making it more aligned with realism and social commentary.",somewhat realistic,highly realistic,True
8,Realism vs. Fantasy,2,Jumanji (1995),49,When Night Is Falling (1995),B,clear,"Option A, 'Jumanji', contains fantastical elements with a magical board game bringing a jungle to life, placing it closer to the fantasy end of the spectrum. Option B, 'When Night Is Falling', is a romantic drama that deals with real-life relationships and personal growth, aligning more closely with realism.",fantastical adventure,realistic romance,True
8,Realism vs. Fantasy,20,Money Train (1995),35,Carrington (1995),B,marginal,"Money Train (Option A) leans towards realism with its focus on a crime plot involving transit cops, though it includes elements of action and comedy. Carrington (Option B), while more focused on historical and personal drama, still maintains a strong connection to real events and individuals, making both films relatively realistic but with different thematic focuses.",moderately realistic,historically grounded,True
8,Realism vs. Fantasy,17,Sense and Sensibility (1995),32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),A,clear,"Sense and Sensibility is a period drama that focuses on realistic themes such as love, societal expectations, and personal growth within a historical context, aligning closely with realism. In contrast, Twelve Monkeys incorporates significant elements of science fiction, including time travel and a post-apocalyptic setting, which places it closer to the fantasy end of the spectrum.",realistic period drama,science fiction with time travel,True
8,Realism vs. Fantasy,21,Get Shorty (1995),42,Dead Presidents (1995),B,marginal,"Option A, 'Get Shorty', while grounded in the real-world setting of Hollywood, incorporates elements of comedy and exaggeration that lean towards the fantasy side. Option B, 'Dead Presidents', focuses more on social issues such as race and poverty, aligning closer to realism. The difference between the two is marginal but leans towards Option B.",somewhat realistic,more realistic,True
8,Realism vs. Fantasy,23,Assassins (1995),26,Othello (1995),B,clear,"Option A, 'Assassins', while grounded in a realistic setting, focuses heavily on action and thriller elements, which can be seen as less realistic due to the extreme nature of the plot. Option B, 'Othello', is a dramatic adaptation of a Shakespearean play that explores deep human emotions and societal issues, aligning more closely with realism and social commentary.",somewhat realistic but with exaggerated action,highly realistic with social commentary,True
8,Realism vs. Fantasy,27,Now and Then (1995),35,Carrington (1995),B,marginal,"Now and Then focuses on the coming-of-age experiences and personal growth of its characters, grounded in real-life situations and emotions, while Carrington, though more historically and artistically focused, still deals with human relationships and societal norms without fantastical elements.",moderately realistic,slightly more realistic,True
8,Realism vs. Fantasy,25,Leaving Las Vegas (1995),15,Cutthroat Island (1995),A,clear,"Option A, 'Leaving Las Vegas', focuses on real-life issues such as alcoholism and human relationships, aligning closely with realism. Option B, 'Cutthroat Island', is an adventure film set in a historical pirate context, leaning more towards fantasy elements.",realistic portrayal of human struggles,historical fantasy with adventurous plot,True
8,Realism vs. Fantasy,37,Across the Sea of Time (1995),1,Toy Story (1995),A,clear,"Option A, 'Across the Sea of Time', leans towards realism with its documentary style and focus on the immigrant experience, while Option B, 'Toy Story', is firmly rooted in fantasy with its animated toys coming to life. The difference between the two is clear.",realistic documentary-drama,fantastical animated adventure,True
8,Realism vs. Fantasy,41,Richard III (1995),1,Toy Story (1995),A,clear,"Option A, 'Richard III', adapts a historical play into a modern setting, focusing on political intrigue and human nature, aligning closely with realism. Option B, 'Toy Story', is an animated film featuring anthropomorphic toys, which is inherently fantastical and imaginative.",realistic historical drama,fantastical animated adventure,True
8,Realism vs. Fantasy,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3,Grumpier Old Men (1995),B,marginal,"Option A, 'The City of Lost Children,' is a dark fantasy film with surreal and dystopian elements, placing it closer to the fantasy end of the spectrum. Option B, 'Grumpier Old Men,' is a comedy-romance that, while not entirely realistic, focuses more on human relationships and less on fantastical elements, positioning it slightly closer to the realism pole than Option A.",near the low pole,closer to the middle,True
8,Realism vs. Fantasy,39,Clueless (1995),45,To Die For (1995),B,marginal,"Clueless (Option A) is a comedic and romantic retelling of a classic novel set in a contemporary high school context, which leans towards realism but includes elements of exaggeration typical of teen comedies. To Die For (Option B), however, delves into darker themes of ambition and media obsession, presenting a more grounded and critical view of society, thus aligning more closely with realism.",moderately realistic,more realistic,True
8,Realism vs. Fantasy,47,Seven (a.k.a. Se7en) (1995),48,Pocahontas (1995),A,clear,"Seven is a psychological thriller that deals with real-world issues such as crime and morality, placing it closer to the realism end of the spectrum. In contrast, Pocahontas is an animated musical with a historical setting but includes fictionalized elements and a romantic storyline, leaning more towards the fantasy side.",realistic crime drama,animated historical romance,True
8,Realism vs. Fantasy,36,Dead Man Walking (1995),4,Waiting to Exhale (1995),A,clear,"Dead Man Walking is based on a true story and delves into serious social issues like capital punishment and redemption, placing it closer to the realism pole. Waiting to Exhale, while grounded in real-life situations, focuses more on personal relationships and emotional journeys, which places it slightly less towards the realism pole compared to Dead Man Walking.",strongly grounded in reality,moderately grounded in reality,True
8,Realism vs. Fantasy,46,How to Make an American Quilt (1995),13,Balto (1995),A,clear,"Option A, 'How to Make an American Quilt', focuses on realistic themes of love, life, and personal growth through interpersonal relationships, aligning closely with realism. Option B, 'Balto', while based on a true story, is an animated adventure that includes anthropomorphized animals and fantastical elements, leaning more towards fantasy.",realistic drama,animated adventure with fantastical elements,True
8,Realism vs. Fantasy,43,Restoration (1995),21,Get Shorty (1995),A,marginal,"Option A, 'Restoration', is a historical drama that explores themes of power, love, and social change, aligning more closely with realism. Option B, 'Get Shorty', while grounded in reality, incorporates elements of comedy and crime that lean slightly towards fantasy. The difference between the two is marginal but leans towards Option A.",historical realism,realistic with comedic elements,True
8,Realism vs. Fantasy,44,Mortal Kombat (1995),18,Four Rooms (1995),B,clear,"Mortal Kombat (1995) contains significant fantastical elements and supernatural battles, placing it closer to the fantasy end of the spectrum. In contrast, Four Rooms (1995), while containing absurd and quirky elements, is grounded in a real-world setting and focuses on human behavior and interactions, leaning more towards realism.",fantastical action-adventure,realistic comedy anthology,True
8,Realism vs. Fantasy,5,Father of the Bride Part II (1995),38,It Takes Two (1995),A,marginal,"Option A, 'Father of the Bride Part II', deals with relatable family dynamics and personal growth, leaning slightly towards realism. Option B, 'It Takes Two', involves a fantastical premise of twins switching lives, which places it closer to the fantasy end of the spectrum.",moderately realistic,fantastical,True
8,Realism vs. Fantasy,9,Sudden Death (1995),18,Four Rooms (1995),A,clear,"Option A, 'Sudden Death', leans towards realism with its focus on a tense, action-packed scenario involving terrorism and rescue efforts, grounded in a plausible real-world setting. Option B, 'Four Rooms', is more fantastical and absurd, featuring multiple segments with quirky characters and bizarre events, which places it closer to the fantasy end of the spectrum.",realistic thriller,fantastical comedy,True
8,Realism vs. Fantasy,10,GoldenEye (1995),3,Grumpier Old Men (1995),B,marginal,"Option A, 'GoldenEye', contains elements of espionage and action that are somewhat grounded in reality but also includes fantastical elements typical of the James Bond franchise. Option B, 'Grumpier Old Men', is a comedy focused on the personal lives and relationships of its characters, lacking fantastical elements but also not deeply rooted in social commentary.",somewhat realistic with fantastical elements,realistic without fantastical elements,True
8,Realism vs. Fantasy,11,"American President, The (1995)",28,Persuasion (1995),A,marginal,"The American President focuses on political drama and romance within a realistic setting, offering some social commentary. Persuasion, while grounded in realism, primarily explores personal relationships and societal norms in a historical context without significant social critique. Both are realistic but The American President leans slightly more towards realism with its political themes.",realistic political drama,historical romantic drama,True
8,Realism vs. Fantasy,12,Dracula: Dead and Loving It (1995),33,Wings of Courage (1995),B,clear,"Option A, 'Dracula: Dead and Loving It', is a comedy-horror spoof with fantastical elements, placing it closer to the fantasy end of the spectrum. Option B, 'Wings of Courage', is a biographical drama based on real-life aviators, which leans more towards realism despite its adventurous nature.",fantastical comedy-horror spoof,biographical drama with historical basis,True
8,Realism vs. Fantasy,16,Casino (1995),6,Heat (1995),A,marginal,"Both 'Casino' and 'Heat' are grounded in real-world settings and explore themes of crime and human behavior, but 'Casino' delves deeper into the social and personal aspects of its characters, making it slightly more realistic.",realistic portrayal of crime and society,realistic crime thriller,True
8,Realism vs. Fantasy,20,Money Train (1995),27,Now and Then (1995),A,marginal,"Money Train (Option A) leans towards realism with its focus on a crime plot involving transit cops and a heist, grounded in urban realities. Now and Then (Option B), while dealing with real-life themes, has a nostalgic and somewhat idealized portrayal of childhood and adult life, making it slightly less realistic.",realistic crime drama,nostalgic coming-of-age drama,False
8,Realism vs. Fantasy,2,Jumanji (1995),34,Babe (1995),B,marginal,"Option A, 'Jumanji', involves a magical board game that brings fantastical scenarios to life, placing it closer to the fantasy end of the spectrum. Option B, 'Babe', while featuring anthropomorphic animals, focuses more on emotional and social themes, leaning slightly more towards realism.",fantastical elements,slightly more realistic,True
8,Realism vs. Fantasy,19,Ace Ventura: When Nature Calls (1995),9,Sudden Death (1995),B,marginal,"Option A, 'Ace Ventura: When Nature Calls', leans towards the fantasy side due to its comedic and fantastical plot elements, while Option B, 'Sudden Death', is more grounded in reality despite being an action thriller. However, both movies do not heavily focus on social commentary, which would be necessary to score highly on realism.",fantastical comedy,realistic action thriller,True
8,Realism vs. Fantasy,17,Sense and Sensibility (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",A,clear,"Option A, 'Sense and Sensibility', is a period drama that focuses on realistic themes such as love, societal expectations, and personal growth within historical context. In contrast, Option B, 'The City of Lost Children', is a dark fantasy film set in a surreal and dystopian world, featuring fantastical elements and a plot centered around stealing dreams.",realistic period drama,surreal dark fantasy,True
8,Realism vs. Fantasy,22,Copycat (1995),30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),B,marginal,"Option A, 'Copycat', while grounded in a realistic setting, includes elements of psychological thriller that may stretch its realism. Option B, 'Shanghai Triad', focuses more on social and historical commentary within a realistic framework, making it lean more towards the high pole of realism.",somewhat realistic,more realistic,True
8,Realism vs. Fantasy,23,Assassins (1995),31,Dangerous Minds (1995),B,marginal,"Option A, 'Assassins', is an action thriller with elements of crime and intrigue, but lacks deep social commentary. Option B, 'Dangerous Minds', focuses on social issues such as education and empowerment within a realistic setting. While both are grounded in reality, 'Dangerous Minds' leans more towards realism due to its social themes.",moderately realistic,more socially realistic,True
8,Realism vs. Fantasy,14,Nixon (1995),43,Restoration (1995),A,clear,"Option A, 'Nixon', is a biographical drama focusing on the real-life events and political career of Richard Nixon, making it highly realistic with social commentary. Option B, 'Restoration', while also a drama, is set in the 17th century and involves historical fiction, which places it slightly less on the realism end compared to 'Nixon'.",highly realistic with social commentary,historical fiction with some realism,True
8,Realism vs. Fantasy,25,Leaving Las Vegas (1995),34,Babe (1995),A,clear,"Option A, 'Leaving Las Vegas', focuses on real-world issues such as alcoholism and human relationships, aligning closely with realism. Option B, 'Babe', incorporates anthropomorphized animals and magical realism elements, placing it closer to the fantasy end of the spectrum.",grounded in social commentary,includes fantastical elements,True
8,Realism vs. Fantasy,26,Othello (1995),44,Mortal Kombat (1995),A,clear,"Option A, 'Othello', is a dramatic adaptation of a Shakespearean play focusing on human emotions and societal issues, aligning closely with realism. In contrast, Option B, 'Mortal Kombat', is an action-fantasy film featuring supernatural elements and combat, placing it firmly in the fantasy category.",realistic drama,fantasy action,True
8,Realism vs. Fantasy,37,Across the Sea of Time (1995),18,Four Rooms (1995),A,clear,"Option A, 'Across the Sea of Time', leans towards realism with its documentary style and focus on the immigrant experience, while Option B, 'Four Rooms', is more fantastical due to its anthology structure and absurd, darkly humorous content.",realistic documentary-drama,fantastical comedy anthology,True
8,Realism vs. Fantasy,36,Dead Man Walking (1995),19,Ace Ventura: When Nature Calls (1995),A,clear,"Dead Man Walking is a drama based on real events, focusing on serious themes like justice and redemption, placing it closer to the realism pole. In contrast, Ace Ventura: When Nature Calls is a comedy with exaggerated and fantastical elements, aligning it more closely with the fantasy pole.",near the high pole,near the low pole,True
8,Realism vs. Fantasy,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),13,Balto (1995),A,clear,"Option A, 'Twelve Monkeys', while containing sci-fi elements, focuses on complex narratives and psychological realism, placing it closer to the high pole. Option B, 'Balto', is an animated children's film with anthropomorphic characters and a simplified plot, aligning it more closely with the low pole.",near the high pole,near the low pole,True
8,Realism vs. Fantasy,46,How to Make an American Quilt (1995),25,Leaving Las Vegas (1995),B,marginal,"Option A, 'How to Make an American Quilt', focuses on personal growth and relationships within a realistic setting, while Option B, 'Leaving Las Vegas', delves into deeper social issues such as addiction and human connection, making it more aligned with realism.",moderately realistic,highly realistic,True
8,Realism vs. Fantasy,4,Waiting to Exhale (1995),20,Money Train (1995),A,clear,"Option A, 'Waiting to Exhale', focuses on realistic themes of friendship, love, and empowerment among African-American women, aligning closely with realism. Option B, 'Money Train', while grounded in a real-world setting, includes elements of crime and heist planning, which lean slightly towards fantasy despite its dramatic core.",realistic portrayal of social issues,dramatic with crime elements,True
8,Realism vs. Fantasy,41,Richard III (1995),15,Cutthroat Island (1995),A,clear,"Option A, 'Richard III', adapts a historical play into a modern political drama, focusing on power struggles and social dynamics, which aligns closely with realism. Option B, 'Cutthroat Island', is an adventure film set in a historical pirate context, featuring fantastical elements and a treasure hunt plot, which leans more towards fantasy.",realistic political drama,fantastical pirate adventure,True
8,Realism vs. Fantasy,40,"Cry, the Beloved Country (1995)",33,Wings of Courage (1995),A,clear,"Option A, 'Cry, the Beloved Country', focuses on social issues and realism within the context of apartheid-era South Africa, making it more aligned with the high pole of realism. Option B, 'Wings of Courage', while based on real events, leans more towards adventure and romance, placing it closer to the middle of the spectrum.",strongly realistic,moderately realistic,True
8,Realism vs. Fantasy,45,To Die For (1995),35,Carrington (1995),A,marginal,"To Die For (Option A) is a dark comedy-drama that focuses on themes of media obsession and ambition, grounded in realistic scenarios. Carrington (Option B), while also a drama, centers around a historical romantic relationship and artistic pursuits, which, although realistic, leans slightly more towards a period-specific narrative.",realistic social commentary,biographical realism,False
8,Realism vs. Fantasy,39,Clueless (1995),3,Grumpier Old Men (1995),A,marginal,"Clueless (Option A) offers a modernized, realistic portrayal of high school life with social commentary on class and identity, while Grumpier Old Men (Option B) focuses more on light-hearted, comedic situations without deep social critique. Both are comedies but Clueless leans slightly more towards realism.",moderately realistic with social commentary,light-hearted comedy with less social depth,False
8,Realism vs. Fantasy,49,When Night Is Falling (1995),10,GoldenEye (1995),A,clear,"Option A, 'When Night Is Falling', focuses on personal relationships and character development within a realistic setting, aligning more closely with realism. Option B, 'GoldenEye', is an action-packed thriller with elements typical of the James Bond franchise, leaning towards fantasy and escapism.",realistic character-driven drama,fantasy-filled action thriller,True
8,Realism vs. Fantasy,47,Seven (a.k.a. Se7en) (1995),9,Sudden Death (1995),A,clear,"Option A, 'Seven', is a psychological thriller that deals with serious themes and human nature, aligning closely with realism. Option B, 'Sudden Death', while grounded in a real-world setting, leans more towards action and suspense, incorporating elements that may stretch believability.",realistic thriller,action-oriented with some realism,True
