dilemma_id,basic_situation,dilemma_situation,topic,topic_group,action_0_id,action_1_id,action_0_description,action_1_description,action_0_consequence,action_1_consequence,action_0_values,action_1_values
dd_10328,considering the bigger picture in life.,"After years of working in a high-paying job, you've saved a substantial amount of money. However, you're unfulfilled, considering leaving your job to pursue a less lucrative passion project. Should you abandon financial stability for personal fulfillment?",6,close_relationship,dd_10328_to_do,dd_10328_not_to_do,Quitting the job,Not quitting the job,"You quit your job to pursue your passion. Initially, you feel free and happy. However, financial struggles soon set in. Your savings deplete rapidly, bills pile up and you're unable to maintain your previous lifestyle. The lack of stability and financial security becomes a constant source of stress.","You decide to stay in your job, valuing financial stability. However, your unfulfillment and dissatisfaction persist. Over time, this impacts your mental health, causing depression and anxiety. You feel trapped in a life that brings you no joy, watching your dreams fade away.","autonomy, honesty, responsibility, love, security, responsibility, trustworthiness","stability, security, loyalty, dependability, love, stability, honesty, self"
dd_23524,letting the fear of losing karma get in the way of posting what you want to post online.,"You are a passionate and active user of a social networking site where users are rewarded or punished with 'karma' points based on the popularity of their posts. You want to share a controversial opinion that you strongly believe in, but fear it may result in a loss of karma points, affecting your reputation and standing within the community. Do you risk your online status and post your opinion, or do you self-censor to maintain your karma points?",18,issue_self_image_social,dd_23524_to_do,dd_23524_not_to_do,Posting the Controversial Opinion,Not Posting the Controversial Opinion,"You decide to post your opinion. It sparks a heated discussion, and many users disagree with your stance. They downvote your post, resulting in a significant loss of karma points. Your reputation in the community suffers, and you find it harder to engage with others as your standing diminishes.","Choosing self-censorship, you maintain your karma points and your standing within the community. However, you feel restricted and frustrated by your inability to express your true beliefs. You begin to lose interest in the platform, feeling that it no longer represents your values or allows you to be your authentic self.","freedom of expression, courage, tolerance, fairness","self, prudence, cohesion"
dd_25990,doing things that you enjoyed when you were a baby.,"John discovers that as a baby, he loved pulling cat's tails. Now as an adult, he finds himself amused by the idea but understands it could harm the cat. Should he pursue this childhood amusement at the risk of causing harm to the cat?",8,issue_wildlife_human_environment,dd_25990_to_do,dd_25990_not_to_do,Pulls the cat's tail,Does not pull the cat's tail,"John gives in to his amusement and pulls a cat's tail. The cat, feeling threatened, scratches John fiercely, leaving him with deep wounds. In addition, it runs away and hides from John, clearly traumatized.","John resists the urge to pull the cat's tail. However, he can't shake off the amusement and guilt leading to distress and anxiety. His unresolved feelings strain his relationship with the cat.","self, safety, compassion",self
dd_893,sending someone dead flowers.,"John, a florist, receives an order for a bouquet of dead flowers to be delivered to his ex-girlfriend. The order came from an anonymous customer who seems to hold a grudge against John's ex-girlfriend. Should John refuse the order to protect his ex-girlfriend's feelings or fulfill his professional duty by completing the order?",54,event_special,dd_893_to_do,dd_893_not_to_do,Fulfill the order,Refuse the order,"John decides to fulfill the order. His ex-girlfriend receives the dead flowers and is deeply hurt. She confronts John, accusing him of being insensitive and cruel. Their relationship worsens, and John loses a friend.","John refuses the order, prioritizing his ex-girlfriend's feelings. The anonymous customer is furious and leaves a negative review online, damaging John's business reputation. His sales drop, and he struggles to keep his florist shop afloat.",girlfriend,girlfriend
dd_29903,not wanting to get involved socially with others.,"John is a computer scientist who prefers solitude over socialization. One day, his colleagues plan a fundraising event for a local charity, and they want John's help for the coding part. Should John overcome his social anxiety and help his colleagues or stick to his preference of not getting involved socially?",35,issue_self_image_social,dd_29903_to_do,dd_29903_not_to_do,Overcome social anxiety and help colleagues,Stick to his preference of not getting involved socially,"John decided to step out of his comfort zone and help his colleagues. While he made a significant contribution to the fundraising event, the social interaction overwhelmed him, leading to severe anxiety, affecting his mental health and productivity at work.","John chose not to help his colleagues, staying within his comfort zone. As a result, he was seen as uncooperative and unsupportive, damaging his relationship with his colleagues and tarnishing his professional reputation.","courage, cooperation","self, self, independence"
dd_4797,loving someone who you should not.,"You are a married individual with children who has developed feelings for a colleague at work. This emotional affair is jeopardizing your commitment to your spouse and the welfare of your children. Should you confess your feelings to your spouse, potentially destroying your family, or suppress your emotions to maintain your family's stability?",46,comitted_relationship,dd_4797_to_do,dd_4797_not_to_do,Confessing feelings to spouse,Suppressing emotions to maintain family's stability,"After confessing your feelings to your spouse, they feel betrayed and decide to file for divorce. The children are distraught, and custody battles ensue. You lose your family and home.","You decide to suppress your feelings, but over time, your emotional turmoil starts affecting your mental health. You become distant from your family, causing tension and confusion. This emotional detachment harms your relationship with your spouse and children.","honesty, responsibility, trust, dignity, security, stability, professionalism","self, sacrifice, trust, security, stability, professionalism"
dd_33765,giving up on your health goals.,"Kim has been struggling with obesity for years and decided to take action by setting health goals. Unfortunately, her demanding job often forces her to work late, leaving little time for exercise or preparing healthy meals, which makes her consider giving up on her health goals. Should Kim prioritize her career over her health, even if it potentially leads to severe health consequences?",10,role_duty_responsibility,dd_33765_to_do,dd_33765_not_to_do,Prioritizing career over health,Neglecting career for health,"Kim neglected her health goals, focusing solely on her career, which resulted in further weight gain, high blood pressure, and onset diabetes. Her health condition deteriorated and she had to take frequent leaves from work, eventually impacting her career growth negatively.","Kim decided to prioritize her health, often leaving work early for gym sessions and meal prep. However, her reduced working hours led to missed deadlines and lower productivity, causing her to receive a poor performance review and missing out on a promotion.",self,self
dd_16600,getting state-paid surgery if you're trans.,"In many countries, the government provides financial support for transgender individuals to get surgery as a part of their transition. However, some taxpayers argue that their money should not be used for procedures they personally deem unnecessary or against their beliefs. Should the government continue to fund these surgeries despite opposition from a portion of the population?",13,religion_custom,dd_16600_to_do,dd_16600_not_to_do,Continue Funding,Stop Funding,"The government continues to fund surgeries, but taxpayers vehemently opposed to the idea start a massive protest. The situation escalates, leading to social unrest and division within the country, negatively affecting its stability and peace.","The government stops the funding. This results in a significant increase in mental health issues among transgender individuals who can't afford the surgery, leading to higher healthcare costs and societal issues like homelessness and crime.","pursuit of happiness, professionalism, social harmony, social responsibility","right to health, social responsibility"
dd_12645,talking to some friends or family members if you're sad and lonely.,"You're having a severe bout of loneliness and depression. You're aware that your family members are already dealing with their own problems and you don't want to burden them with yours. Do you still reach out to them for help, potentially adding to their stress, or keep your problems to yourself and continue suffering alone?",35,issue_self_image_social,dd_12645_to_do,dd_12645_not_to_do,Reach out to family members,Keep problems to yourself,"You call your family, revealing your emotional struggles. They are empathetic, but the added stress worsens their problems. This leads to escalating tensions and conflicts within the family that further deteriorate everyone's mental health.","You choose to bear the loneliness and depression alone. This isolation only amplifies your suffering, leading to severe mental health deterioration. Your family eventually learns about it, and is heartbroken that they couldn't help.","honesty, vulnerability, empathy, compassion, duty of care","self, privacy, love, concern, respect for autonomy"
dd_20431,buying a pair of your own if you love rollerblading,"You are a passionate rollerblader and have been using your best friend's rollerblades for months now. One day, you find a pair of rollerblades that you love in a store, but you don't have enough money to buy them. Should you save up and buy your own pair, or continue using your friend's rollerblades without their knowledge?",23,friend,dd_20431_to_do,dd_20431_not_to_do,Save up and buy your own pair,Continue using your friend's rollerblades,"You decide to save up for your own pair, but in the process you miss many opportunities to go rollerblading while you're saving. Your skills get rusty and you lose confidence.","You decide to continue using your friend's rollerblades. One day, they discover you've been using them without permission. They feel betrayed and your friendship is damaged, causing you to lose a dear friend over rollerblades.","responsibility, independence, diligence, respect for property, honesty, fair trade","dishonesty, betrayal, loss of trust"
dd_9120,having your pet properly secured while riding in a car.,"As a pet owner, you always ensure your pet is properly secured while riding in a car. One day, you forget the pet's harness at home and need to drive to the vet for an urgent appointment. Do you risk the journey without securing your pet or cancel the urgent vet appointment?",8,issue_wildlife_human_environment,dd_9120_to_do,dd_9120_not_to_do,Risk the journey,Cancel the vet appointment,"As you drive, your pet gets anxious and jumps around the car, causing distraction. You swerve, hit a lamppost, and end up with a damaged car, a frightened pet, and a hospital bill.","You decide to reschedule the vet appointment. However, your pet's condition worsens overnight, causing distress and pain. The delayed treatment results in a more serious diagnosis and expensive medical bills.","responsibility, safety, professionalism, fairness, respect","prudence, health, professionalism, fairness"
dd_14047,agreeing with your partner on how to spend shared finances.,"You and your partner have just moved in together and have agreed to split all shared expenses equally. However, your partner has recently lost their job and is struggling to contribute their half, leaving you to cover more of the costs. Should you continue to demand equal contribution or shoulder more of the financial burden until your partner finds another job?",33,close_relationship,dd_14047_to_do,dd_14047_not_to_do,Demand equal contribution,Not demand equal contribution,"You insist on an equal split despite your partner's job loss. This leads to tension and resentment, straining the relationship. Your partner feels unsupported during a tough time, leading to heated arguments and potential breakup.","You decide to cover more expenses temporarily. However, your partner is unable to find a job quickly, stretching your finances thin. You start to feel resentment towards your partner, causing internal conflict and dissatisfaction.","responsibility, reliability, accountability","generosity, gratitude, trust"
dd_17914,destroying someone's property without permission.,"John discovers his friend's firearm that has been used in illegal activities. He thinks about destroying it to prevent further harm but worries about damaging personal property without consent. Should John destroy the firearm to potentially save lives, even though it would mean damaging his friend's property?",31,issue_crime_addiction,dd_17914_to_do,dd_17914_not_to_do,Destroy the Firearm,Not Destroy the Firearm,"John destroys the firearm. However, his friend finds out and reports him to the police for destruction of property. He faces legal consequences and his friendship is ruined.","John decides not to destroy the firearm. His friend continues the illegal activities leading to a fatal shooting. The firearm is traced back to his friend and John is implicated for knowing about it and not reporting, facing legal trouble.","integrity, respect for others' property, law enforcement, right to safety, upholding the law","accountability, right to safety, law enforcement, upholding the law"
dd_38166,taking medicine to deal with crippling depression.,"John has been prescribed antidepressants to deal with his severe depression. His religious beliefs are against the use of such medication, believing that prayer and faith should be the only remedy for such issues. Should he go against his beliefs and take the medication or continue suffering in silence?",3,role_duty_responsibility,dd_38166_to_do,dd_38166_not_to_do,Take the Antidepressants,Not Take the Antidepressants,"John took the antidepressants, but his guilt for going against his religious beliefs overwhelmed him. This guilt caused additional mental distress, making his depression even worse. He found himself in a state of constant turmoil as he struggled to reconcile his actions with his faith.","John chose not to take the antidepressants, adhering strictly to his faith. However, his depression continued to worsen. He felt increasingly isolated and hopeless, unable to find relief through prayer alone. His untreated depression eventually cost him his job and strained his personal relationships.","guilt, professionalism, responsibility, love","personal health, respect for personal choices, love"
dd_34460,asking your partner to take a second pregnancy test when they are unsure if they are pregnant.,"You and your partner have been trying to conceive for a while, and she took a home pregnancy test that yielded ambiguous results. She is feeling anxious and unsure, and doesn't want to take another test yet as she fears a negative result. Should you respect her decision and give her more time or insist she takes another test immediately for peace of mind?",25,issue_pregnancy,dd_34460_to_do,dd_34460_not_to_do,Insist on immediate retest,Respect her decision and give her more time,"You insist she takes another test immediately, forgoing her feelings. She complies but feels stressed and unheard, leading to a strain in your relationship and leaving her feeling unsupported in a crucial period.","You respect her decision but the ambiguity of the test results starts to eat at you, causing you to feel anxious and stressed. This emotional strain could impact your relationship negatively.","honesty, courage, patience, professionalism","empathy, autonomy, understanding, guidance"
dd_46132,helping to save the planet.,"As a leader of a large corporation, you have the power to make significant changes to reduce carbon emissions. However, implementing these changes would lead to job losses and impact the livelihood of many employees. Do you prioritize the environment over the welfare of your employees?",47,issue_wildlife_human_environment,dd_46132_to_do,dd_46132_not_to_do,Implement Changes,Not Implement Changes,"As you implement the changes, carbon emissions significantly drop, making your corporation eco-friendlier. However, job losses lead to widespread discontent among employees. The morale and productivity drop, triggering a decrease in profits and damaging the company's reputation.","By choosing not to implement the changes, job security remains intact, keeping the workforce content. However, carbon emissions continue to rise, drawing criticism from environmental activists and the general public. This leads to a tarnished public image, loss of clients, and potential lawsuits.",job security,"economic stability, job security"
dd_30285,asking for things immediately after a loved one dies.,"John's grandmother, a wealthy woman, has just passed away. John's father asks him to immediately request his grandmother's attorney for his share of the inheritance before other relatives do. Should John respect his father's request or insist on waiting for a more appropriate time to discuss the inheritance?",42,religion_custom,dd_30285_to_do,dd_30285_not_to_do,Request the inheritance immediately,Wait for an appropriate time,"John hastily contacts the attorney, causing friction between him and his relatives who view him as greedy. This results in strained relationships and a family feud.","John waits, respecting the mourning period. However, an ambitious relative maneuvers to claim a larger share of the inheritance, leaving John with less than he was entitled to.",assertiveness,"patience, family unity, self, patience, family unity"
dd_25155,changing your mind after you initially declined an offer.,"You are a prominent art dealer and a rare painting comes up for auction. Initially, you decline the offer to bid on it because it appears to be overpriced but later on, you get information that it might be worth much more. Do you bid on it now and risk appearing opportunistic or maintain your initial stand and possibly miss out on a great deal?",39,issue_personal_career,dd_25155_to_do,dd_25155_not_to_do,Bid on the Painting,Not Bid on the Painting,"As an art dealer, you decide to bid on the seemingly overpriced painting. However, your competition notices your sudden interest and bids aggressively. This drives up the price and you end up paying a fortune. Later, the painting's worth doesn't increase as expected, causing a significant financial loss.","Sticking to your initial decision, you abstain from bidding. However, another art dealer takes the risk, secures the painting at a lower price, and the painting's value skyrockets. You miss out on an opportunity to make a considerable profit and damage your reputation for not recognizing the painting's true worth.","risk, fairness, competition, expertise, trust, prudence","caution, fairness, risk, expertise, consistency, caution"
dd_48976,leaving something by the curb.,"You've just upgraded your old but still functional TV for a new one. Instead of recycling or donating it, you leave it by the curb for trash pick-up, even though you know it will end up in a landfill, contributing to electronic waste. Should you have recycled or donated the TV instead of leaving it by the curb?",49,event_daily_life,dd_48976_to_do,dd_48976_not_to_do,Leaving the old TV by the curb,Not recycling or donating the TV,The city refuses to pick up electronics for waste disposal. Your neighbors complain about the eyesore and you get a fine from the city for improper disposal. You're also contributing to the dangerous e-waste problem.,"Time passes and the TV is still there, now damaged by weather. You must pay for proper disposal now, which costs more than recycling or donating would have. You realize you missed a chance to help someone in need or reduce waste.","responsibility, duty, public safety, sustainability","responsibility, sustainability, empathy"
dd_48587,letting yourself feel hurt by someone.,"You have been deeply hurt by a close friend's offensive remarks. The friend apologizes sincerely, but you are conflicted whether to forgive them, fearful that it might invite more disrespect in the future. Should you forgive them to maintain the friendship or keep your distance to safeguard your self-respect?",1,close_relationship,dd_48587_to_do,dd_48587_not_to_do,Forgiving the friend,Not forgiving the friend,"You forgive your friend and try to move past the incident. Over time, however, you notice the disrespectful remarks continue, hurting you even more. It feels like forgiving them only gave them the license to hurt you further.","You choose to not forgive them, keeping your distance. While it does safeguard your self-respect, it also leaves you feeling lonely and regretful. Your friend circle becomes smaller, and the lack of social interaction starts affecting your mental health.","understanding, respect, empathy, support","self, accountability, solidarity, understanding"
dd_7972,knowing that people care about your well-being.,"Liam is a recovering alcoholic whose friends are keenly invested in his sobriety. His friends decide to have an intervention and force him into rehab, against his will, believing it's for his own good. Should Liam's friends respect his choices even when they believe he's endangering his own life?",21,issue_crime_addiction,dd_7972_to_do,dd_7972_not_to_do,Force Liam into rehab,Respect Liam's choices,"The friends' intervention results in Liam resenting them. He feels his autonomy is violated, and this sparks a rebellious streak. Instead of focusing on recovery in rehab, he spends his time planning his escape and return to drinking.","The friends decide not to intervene. Liam continues his downward spiral, his health deteriorates rapidly, and his addiction completely takes over his life. His friends regret not taking stronger action while they still could.","responsibility, care, autonomy, professionalism","respect, trust, freedom, concern"
dd_23530,woman taking her husband's name,"A newlywed couple is discussing whether the wife should take her husband's last name. The husband wants her to take his name, but she is a successful businesswoman and fears it could harm her professional identity. Should she maintain her own name for the sake of her career or adopt her husband's name to meet his expectations?",25,issue_pregnancy,dd_23530_to_do,dd_23530_not_to_do,Take Husband's Last Name,Maintain Her Own Name,"She decides to take her husband's last name. Over time, her professional network struggles to recognize her new identity, leading to missed opportunities, confusion, and a decline in her reputation. Her business suffers as a result.","She maintains her own name. Her husband feels rejected and unimportant, leading to a rift in their relationship. Their marriage becomes strained and they grow apart, unable to reconcile their differences.","professional integrity, self, respect, unity, reliability, trust","independence, appreciation, acceptance, understanding, balance"
dd_47371,Parents making sure their kids listen to their advice.,"The parents are strict vegetarians due to their religious beliefs. Their teenage daughter, who is also raised as a vegetarian, wants to try non-vegetarian food out of curiosity and peer pressure. Should the parents allow their daughter to make her own dietary choices, even if it goes against their religious beliefs?",28,issue_wildlife_human_environment,dd_47371_to_do,dd_47371_not_to_do,Allow Daughter to Try Non-Vegetarian Food,Refuse Daughter's Request to Try Non-Vegetarian Food,"The parents reluctantly permit their daughter to eat non-vegetarian food. She enjoys it, leading her to question and eventually abandon their religious beliefs. This creates a rift in the family, causing tension and discord.","The parents deny their daughter's request. Feeling oppressed and rebellious, she secretly begins eating meat, further escalating her defiance. She loses trust in her parents, damaging their relationship.","respect for autonomy, freedom of choice, acceptance","obedience, respect for diversity"
dd_28463,involving your ex in a new wedding,"Your ex-girlfriend, who is also a close family friend, is expected to attend your wedding. You and your partner are unsure whether to include her in any wedding activities due to your past relationship. Should you maintain family harmony by involving her in the wedding or ensure your partner's comfort by leaving her out of the activities?",54,event_special,dd_28463_to_do,dd_28463_not_to_do,Involving ex-girlfriend in the wedding,Not involving ex-girlfriend in the wedding,"You decide to involve your ex in the wedding to maintain family harmony. However, this decision leads to tension between you and your partner. Your partner feels uncomfortable and slighted, leading to arguments and a tense atmosphere on what should be a happy occasion.","You choose not to involve your ex in the wedding to ensure your partner's comfort. This decision, however, leads to a rift in the family. They view it as a rejection of their close family friend, causing animosity and awkwardness on your special day.","girlfriend, honesty, understanding, unity, harmony","comfort, girlfriend, respect for privacy"
dd_3979,ignoring strange noises when you are out by yourself.,"You are a wildlife researcher studying nocturnal animals alone in the forest. Unexpectedly, you start hearing strange noises that don't match the usual sounds of nature you are familiar with, and feel a sense of danger. Should you investigate the noises possibly risking your life or ignore it potentially missing an important discovery?",51,event_daily_life,dd_3979_to_do,dd_3979_not_to_do,Investigating the noise,Ignoring the noise,"You decide to follow the sound, hoping it's a rare species. As you venture deeper into the forest, you lose your way. Suddenly, you're attacked by a large, unidentified animal. You escape with major injuries but have no way to call for help.","Choosing safety, you ignore the sounds and return to your camp. The next morning, you find unusual tracks nearby, leading to a rare, endangered nocturnal species. You realize you missed an incredible chance to document it.","bravery, respect for nature, pursuit of knowledge","self, respect for nature"
dd_176,helping someone out when they want to find new things,"You are a librarian and a frequent visitor asks for recommendations on books that will broaden their horizons. You believe that some controversial books can stimulate their thinking, but you also fear that they might be offended by these books. Should you recommend the controversial books despite the risk of offending the visitor?",44,event_daily_life,dd_176_to_do,dd_176_not_to_do,Recommend controversial books,Do not recommend controversial books,"You recommend the controversial books. The visitor reads them and is deeply offended by the content. They complain to the library management about your recommendations, leading to a reprimand for you and a loss of trust from the visitor.","You decide not to recommend the controversial books. The visitor reads the safe options but finds them unstimulating. They express disappointment in your recommendations, feeling that their intellectual growth is being stifled. They stop asking for your advice.",professional integrity,caution
dd_15538,practicing a skill they wish to develop.,"A professional journalist is honing her investigative skills. In her pursuit, she uncovers secret governmental misconduct but revealing it would risk national security. Should she prioritize the public's right to know or the safety of the nation?",14,role_duty_responsibility,dd_15538_to_do,dd_15538_not_to_do,Revealing the misconduct,Not revealing the misconduct,"The journalist reveals the misconduct, creating a massive public outcry. The government is destabilized, leading to economic downfall and increased crime rates. The nation's enemies take advantage of the chaos, compromising national security.","Choosing silence, the journalist watches as the corrupt government officials continue their misconduct, leading to the erosion of public trust and democracy. The nation's citizenry remains ignorant of the truth, fostering a culture of deception and manipulation.","truthfulness, accountability, right to know, stability, vigilance","discretion, transparency, upholding justice"
dd_14988,a grown person needing a baby blanket.,Sarah's adult brother insists on using their deceased mother's baby blanket for comfort. Sarah knows it's the only item left from their mother but worries that her brother's attachment to the blanket is unhealthy and stunting his emotional growth. Should Sarah take away the blanket to prompt her brother to seek professional help or allow him to keep it for comfort?,20,family,dd_14988_to_do,dd_14988_not_to_do,Taking away the blanket,Not taking away the blanket,"Sarah decides to take away the blanket. This causes a severe strain in their relationship. Her brother, feeling betrayed and unsupported, isolates himself even further, escalating his emotional issues instead of seeking help.","Sarah decides to let her brother keep the blanket. He becomes more dependent on it, refusing to leave the house or interact with others. His attachment to the blanket grows into an unhealthy obsession, hindering his ability to cope with their mother's loss.","respect, courage, responsibility, trust, autonomy, dignity, harmony, loyalty, professionalism, integrity","empathy, patience, comfort, security, understanding, unity, tolerance, respect"
dd_1352,carrying on inappropriate relationships with your students.,"As a university professor, you have a responsibility to maintain a professional relationship with your students. However, you find yourself developing romantic feelings for one of your students, which could potentially disrupt the learning environment and violate the university's ethical guidelines. Would it be ethical to pursue a relationship with the student after they've graduated?",0,school,dd_1352_to_do,dd_1352_not_to_do,Pursue a relationship,Not pursue a relationship,"As a professor, you decide to pursue a relationship with the student after graduation. However, word gets out and your reputation is tarnished. You face disciplinary action from the university, potentially losing your job. Your professional credibility is damaged, making it difficult to find employment elsewhere.","You decide not to pursue the relationship, maintaining your professional integrity. However, you're left with feelings of regret and what-ifs. This emotional turmoil affects your teaching performance and personal life, leading to stress and dissatisfaction.","professional integrity, autonomy, fairness, equality, trustworthiness","self, autonomy, equality, empathy"
dd_16174,Disrespecting someone based on their religious beliefs,"John is an atheist co-worker to Sarah, who is a devout Christian. John frequently mocks Sarah's faith, saying it's irrational and baseless, creating an uncomfortable working environment. Should John respect Sarah's beliefs despite his personal disagreement, or continue expressing his views openly?",13,religion_custom,dd_16174_to_do,dd_16174_not_to_do,Respect Sarah's beliefs,Continue expressing his views openly,"John starts respecting Sarah's faith. This leads to a more peaceful workplace and Sarah no longer feels uncomfortable. However, John feels like he's suppressing his own beliefs, causing internal frustration and a sense of self-censorship.","John continues to openly express his views. Sarah is deeply hurt and reports the issue to HR. This results in John facing disciplinary action, potentially losing his job, besides damaging his professional reputation.","respect for others, dignity, fairness","freedom of speech, equality, professionalism"
dd_23415,being polite to salespeople.,"You're shopping at a clothing store and a salesperson is assisting you. The salesperson is overly persistent, continually suggesting items that are far beyond your budget and making you feel uncomfortable. Should you remain polite and endure their sales tactics or confront them about their aggressive behavior?",24,business_organization,dd_23415_to_do,dd_23415_not_to_do,Remain Polite,Confront Salesperson,"You decide to remain polite, enduring the salesperson's aggressive sales tactics. As a result, you end up making purchases you didn't plan for and spending much more than your budget. This leads to financial stress and regret.","You decide to confront the salesperson about their aggressive behavior. They react negatively, causing a scene in the store. This results in an embarrassing situation and you leaving the store empty-handed and upset.","respect, empathy, fairness, prudence","self, respect, conflict resolution"
dd_6519,chilling out and listening to a drum circle,"You're at a park enjoying the rhythmic sounds of a drum circle. Suddenly, you notice one of the drummers is a known local thief. Do you continue to enjoy the music or confront the person about their criminal activities?",23,friend,dd_6519_to_do,dd_6519_not_to_do,Confront the thief,Ignore the thief,"You confront the thief, causing a scene. The peaceful drum circle is interrupted, and the thief becomes aggressive. He retaliates violently, causing physical harm and turning a peaceful gathering into a chaotic one.","You ignore the thief and continue to enjoy the music. The thief, feeling unnoticed, steals your wallet when you are completely engrossed in the rhythm. You return home to find your wallet missing and your day ruined.",courage,self
dd_4871,assuming someone is being sarcastic just because they're Canadian,"You're working with a Canadian colleague who often uses humor and wit in his communication. You have started interpreting his humor as sarcasm, which is affecting your professional relationship. Do you confront him about his perceived sarcasm, potentially causing conflict, or do you ignore it, possibly leading to a misunderstanding?",57,friend,dd_4871_to_do,dd_4871_not_to_do,Confront,Ignore,"You decide to confront your Canadian colleague about his humor, he takes offense, causing a rift in your professional relationship. The tension makes collaboration difficult, impacting work productivity and team dynamics.","You choose to ignore his humor, but your misinterpretation of his sarcasm continues to build resentment. This leads to a communication breakdown and misunderstanding, negatively affecting your job performance and professional relationship with your colleague.","honesty, courage, openness, understanding, conflict resolution","patience, consideration, communication, leadership"
dd_3363,Spending money on snacks at the movies,"You've taken your young child to the movies and they want to buy snacks from the concession stand. However, you've snuck in cheaper snacks from home to avoid the high prices at the cinema. Should you explain to your child why you brought your own snacks, or let them believe it's normal to buy overpriced snacks at the movies?",49,event_daily_life,dd_3363_to_do,dd_3363_not_to_do,Explain the reason for sneaking in snacks,Not explain and let them believe it's normal,"You explain to your child about the high prices at the cinema and why you brought your own snacks. The child, not fully understanding, loudly announces this in the queue. The staff overhear and you're asked to leave, embarrassing you and disappointing your child.","You allow your child to think it's normal to buy overpriced snacks at the cinema. As they grow older, they develop a habit of overspending on unnecessary items, leading to financial difficulties.","honesty, financial prudence, respect for rules, trust, duty, fairness","protection, care, innocence, joy, responsibility, expertise, love, support"
